Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pine-cone-hill-kerala-java-matelasse-coverlet,Pine Cone Hill Kerala Java Matelasse Coverlet,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Bedspreads, Bedding & Bath: Coverlets & Shams",TRUE,Select Size,Twin - $246.00,,,,,PCH-M18JT-01,4536.105137,shopify,5000,deny,manual,246,,TRUE,TRUE,'614099196218,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralajavamatelasse4to517907.jpg?v=1603298174,1,Pine Cone Hill Kerala Java Matelasse Coverlet - Lavender Fields,FALSE,Pine Cone Hill Kerala Java Matelassé Coverlet,"Better than coffee! This Kerala Java Matelassé Coverlet is a dark and rich brown coverlet with woven diamond patterns that creates a rich texture that is a subtle, sophisticated addition your bedroom. Pine Cone Hill has added the centuries old Matelassé stitching technique for extra flair and luxury in this piece. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.",,,,M18JT,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralajavamatelasse4to517907.jpg?v=1603298174,lb,,,active
pine-cone-hill-kerala-java-matelasse-coverlet,,,,,,,King - $368.00,,,,,PCH-M18JT-02,4536.105137,shopify,4999,deny,manual,368,,TRUE,TRUE,'614099196232,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/KerelaJavaMontegoGreyBrussels14_4to518207.jpg?v=1603298174,2,Pine Cone Hill Kerala Java Matelasse Coverlet - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralajavamatelasse4to517907.jpg?v=1603298174,lb,,,
pine-cone-hill-kerala-java-matelasse-coverlet,,,,,,,Full/Queen - $320.00,,,,,PCH-M18JT-03,4536.105137,shopify,5000,deny,manual,320,,TRUE,TRUE,'614099196225,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralajavamatelasse4to517907.jpg?v=1603298174,lb,,,
pine-cone-hill-kerala-ivory-matelasse-coverlet,Pine Cone Hill Kerala Ivory Matelasse Coverlet,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Bedspreads, Bedding & Bath: Coverlets & Shams",TRUE,Select Size,Twin - $246.00,,,,,PCH-M18IT-01,4536.105137,shopify,5000,deny,manual,246,,TRUE,TRUE,'614099206160,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralaivorymatelasse_4to518984.jpg?v=1603298173,1,Pine Cone Hill Kerala Ivory Matelasse Coverlet - Lavender Fields,FALSE,Pine Cone Hill Kerala Ivory Matelassé Coverlet,"The Kerala Ivory Matelassé Coverlet is made of soft stonewashed cotton. This coverlet is all about texture and this ivory color is as neutral as it gets. The woven diamond pattern and easy drape are in sync perfectly. A subtle, sophisticated addition to any bed. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.",,,,M18IT,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralaivorymatelasse_4to518984.jpg?v=1603298173,lb,,,active
pine-cone-hill-kerala-ivory-matelasse-coverlet,,,,,,,King - $368.00,,,,,PCH-M18IT-02,4536.105137,shopify,4999,deny,manual,368,,TRUE,TRUE,'614099206184,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralaivorymatelasse_4to518984.jpg?v=1603298173,lb,,,
pine-cone-hill-kerala-ivory-matelasse-coverlet,,,,,,,Full/Queen - $320.00,,,,,PCH-M18IT-03,4536.105137,shopify,5000,deny,manual,320,,TRUE,TRUE,'614099206177,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/keralaivorymatelasse_4to518984.jpg?v=1603298173,lb,,,
pine-cone-hill-boyfriend-white-matelasse-sham,Pine Cone Hill Boyfriend White Matelasse Sham,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Shams, Bedding & Bath: Shams",TRUE,Select Size,Standard Sham - $92.00,,,,,PCH-M21WS-01,4536.105137,shopify,4998,deny,manual,92,,TRUE,TRUE,'614099208089,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhitematelasse_sham.jpg?v=1603298166,1,Pine Cone Hill Boyfriend White Matelasse Sham - Lavender Fields,FALSE,Pine Cone Hill Boyfriend White Matelassé Sham,"The boyfriend Matelassé sham is bold and simple, yet fun and fierce. This sham is elegant and the neutral white color goes great in any room. Matelassé is a centuries-old stitching technique that creates an beautifully quilted pattern.  Pine Cone Hill bedding and accessories always ship free at Lavender Fields.",,,,M21WSS,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhitematelasse_sham.jpg?v=1603298166,lb,,,active
pine-cone-hill-boyfriend-white-matelasse-sham,,,,,,,Euro Sham - $112.00,,,,,PCH-M21WS-02,4536.105137,shopify,5000,deny,manual,112,,TRUE,TRUE,'614099208096,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/14BoyfriendMatelasseStack_4to519212_c3e1ac46-a21d-42a6-9ca2-13b3feae12dd.jpg?v=1603298166,2,Pine Cone Hill Boyfriend White Matelasse Sham - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhitematelasse_sham.jpg?v=1603298166,lb,,,
pine-cone-hill-boyfriend-aegean-matelasse-sham,Pine Cone Hill Boyfriend Aegean Matelasse Sham,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Shams, Bedding & Bath: Shams",TRUE,Select Size,Standard Sham - $92.00,,,,,PCH-M21AGS-01,4536.105137,shopify,5000,deny,manual,92,,TRUE,TRUE,'614099207662,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_sham.jpg?v=1603298164,1,Pine Cone Hill Boyfriend Aegean Matelasse Sham - Lavender Fields,FALSE,Pine Cone Hill Boyfriend Aegean Matelassé Sham,The rich dark blue of the boyfriend Matelassé sham is a must have for any dÃ©cor style. Pine Cone Hill's sham features a 1 inch flange and a Matelassé stitching technique that will create an elaborate quilted pattern. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.,,,,M21AGSS,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_sham.jpg?v=1603298164,lb,,,active
pine-cone-hill-boyfriend-aegean-matelasse-sham,,,,,,,Euro Sham - $112.00,,,,,PCH-M21AGS-02,4536.105137,shopify,5000,deny,manual,112,,TRUE,TRUE,'614099207679,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/14BoyfriendMatelasseStack_4to519212_06d1047e-6341-4d3d-9c12-68db0edf650e.jpg?v=1603298165,2,Pine Cone Hill Boyfriend Aegean Matelasse Sham - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_sham.jpg?v=1603298164,lb,,,
pine-cone-hill-boyfriend-sky-matelasse-sham,Pine Cone Hill Boyfriend Sky Matelasse Sham,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Shams, Bedding & Bath: Shams",TRUE,Select Size,Standard  Sham - $92.00,,,,,PCH-M21SS-01,4536.105137,shopify,5000,deny,manual,92,,TRUE,TRUE,'614099207907,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasssham.jpg?v=1603298163,1,Pine Cone Hill Boyfriend Sky Matelasse Sham - Lavender Fields,FALSE,Pine Cone Hill Boyfriend Sky Matelassé Sham,Style is alive and well in this Boyfriend Matelassé Sham from Pine Cone Hill. The beautiful light blue color will add a nice cool feeling when you walk into any room. Matelassé is a centuries-old stitching technique that creates an elaborately quilted pattern. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.,,,,M21SSS,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasssham.jpg?v=1603298163,lb,,,active
pine-cone-hill-boyfriend-sky-matelasse-sham,,,,,,,Euro Sham - $112.00,,,,,PCH-M21SS-02,4536.105137,shopify,5000,deny,manual,112,,TRUE,TRUE,'614099207914,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasssham.jpg?v=1603298163,lb,,,
pine-cone-hill-boyfriend-aegean-matelasse-coverlet,Pine Cone Hill Boyfriend Aegean Matelasse Coverlet,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Bedspreads, Bedding & Bath: Coverlets & Shams",TRUE,Select Size,Twin - $276.00,,,,,PCH-M21AG-01,4536.105137,shopify,5000,deny,manual,276,,TRUE,TRUE,'614099207631,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_4to519168.jpg?v=1603298162,1,Pine Cone Hill Boyfriend Aegean Matelasse Coverlet - Lavender Fields,FALSE,Pine Cone Hill Boyfriend Aegean Matelassé Coverlet,The Boyfriend Aegean Matelassé Coverlet is great to add a pop of a beautiful dark blue color to your bedroom. The centuries-old stitching of Matelassé creates an elaborate quilted pattern that is sure to bring your room to life. Pine Cone Hill bedding ships free from Lavender Fields.,,,,M21AGT,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_4to519168.jpg?v=1603298162,lb,,,active
pine-cone-hill-boyfriend-aegean-matelasse-coverlet,,,,,,,King - $400.00,,,,,PCH-M21AG-02,4536.105137,shopify,5000,deny,manual,400,,TRUE,TRUE,'614099207655,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/14BoyfriendMatelasseStack_4to519212_e26b9cc0-5e8d-44a5-a6be-bcdc945200e2.jpg?v=1603298162,2,Pine Cone Hill Boyfriend Aegean Matelasse Coverlet - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_4to519168.jpg?v=1603298162,lb,,,
pine-cone-hill-boyfriend-aegean-matelasse-coverlet,,,,,,,Queen - $342.00,,,,,PCH-M21AG-03,4536.105137,shopify,5000,deny,manual,342,,TRUE,TRUE,'614099207648,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendaegeanmatelasse_4to519168.jpg?v=1603298162,lb,,,
pine-cone-hill-boyfriend-white-matelasse-coverlet,Pine Cone Hill Boyfriend White Matelasse Coverlet,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Best Selling White & Cream Bedding, Bedding & Bath: Coverlets & Bedspreads, Bedding & Bath: Coverlets & Shams",TRUE,Select Size,Twin - $276.00,,,,,PCH-M21WT-01,4536.105137,shopify,5000,deny,manual,276,,TRUE,TRUE,'614099207990,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhite_matel16.gif?v=1603298161,1,Pine Cone Hill Boyfriend White Matelasse Coverlet - Lavender Fields,FALSE,Pine Cone Hill Boyfriend White Matelassé Coverlet,"This coverlet from Pine Cone Hill features the fresh, contemporary look with a soft touch. The Boyfriend White Matelasse Coverlet is a great addition to any bedroom, whether it is a kids, his, hers or a dorm room. Features a unique ribbed weave. Pine Cone Hill bedding ships free from Lavender Fields.",,,,M21IT,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhite_matel16.gif?v=1603298161,lb,,,active
pine-cone-hill-boyfriend-white-matelasse-coverlet,,,,,,,King - $400.00,,,,,PCH-M21WT-02,4536.105137,shopify,4999,deny,manual,400,,TRUE,TRUE,'614099208010,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhitematelasse_4to519160.jpg?v=1603298161,2,Pine Cone Hill Boyfriend White Matelasse Coverlet - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhite_matel16.gif?v=1603298161,lb,,,
pine-cone-hill-boyfriend-white-matelasse-coverlet,,,,,,,Queen - $342.00,,,,,PCH-M21WT-03,4536.105137,shopify,4999,deny,manual,342,,TRUE,TRUE,'614099208003,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/14BoyfriendMatelasseStack_4to519212_0d0cf2e0-03dc-4624-a6b8-b8b3cfcf922d.jpg?v=1603298161,3,Pine Cone Hill Boyfriend White Matelasse Coverlet - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendwhite_matel16.gif?v=1603298161,lb,,,
pine-cone-hill-boyfriend-sky-matelasse-coverlet,Pine Cone Hill Boyfriend Sky Matelasse Coverlet,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Coverlets & Bedspreads, Bedding & Bath: Coverlets & Shams",TRUE,Select Size,Twin - $276.00,,,,,PCH-M21ST-01,4536.105137,shopify,5000,deny,manual,276,,TRUE,TRUE,'614099207877,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasse_4to519172-1.jpg?v=1603298159,1,Pine Cone Hill Boyfriend Sky Matelasse Coverlet - Lavender Fields,FALSE,Pine Cone Hill Boyfriend Sky Matelassé Coverlet,"The boyfriend sky Matelassé coverlet is bold and simple, yet fun and fierce. Matelassé is a centuries-old stitching technique that creates an elaborately quilted pattern. Pine Cone Hill Matelassé coverlets provide a layer of lightweight warmth and a pop of color and texture to any bed.  Pine Cone Hill bedding and accessories always ship free at Lavender Fields.",,,,M21ST,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasse_4to519172-1.jpg?v=1603298159,lb,,,active
pine-cone-hill-boyfriend-sky-matelasse-coverlet,,,,,,,King - $400.00,,,,,PCH-M21ST-02,4536.105137,shopify,5000,deny,manual,400,,TRUE,TRUE,'614099207891,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/14BoyfriendMatelasseStack_4to519212.jpg?v=1603298159,2,Pine Cone Hill Boyfriend Sky Matelasse Coverlet - Lavender Fields,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasse_4to519172-1.jpg?v=1603298159,lb,,,
pine-cone-hill-boyfriend-sky-matelasse-coverlet,,,,,,,Queen - $342.00,,,,,PCH-M21ST-03,4536.105137,shopify,5000,deny,manual,342,,TRUE,TRUE,'614099207884,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/boyfriendskymatelasse_4to519172-1.jpg?v=1603298159,lb,,,
pine-cone-hill-signature-ivory-bath-towel,Pine Cone Hill Signature Ivory Bath Towel,Pine Cone Hill,Apothecary,"Apothecary: Towels, Bedding & Bath: Bath and Hand Towels",TRUE,Select Size,Washcloth - $16.00,,,,,PCH-SIVBS-01,4536.105137,shopify,4998,deny,manual,16,,TRUE,TRUE,'614099187902,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsivory4to516553.jpg?v=1603298075,1,Pine Cone Hill Signature Ivory Bath Towel - Lavender Fields,FALSE,Pine Cone Hill Signature Ivory Bath Sheet,The Signature Ivory Bath Towel is super absorbent and soft for a luxurious look and feel. The elegant ivory color is available in multiple sizes. These are great as decorative or everyday use towels. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.,,,,SIVWC,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsivory4to516553.jpg?v=1603298075,lb,,,active
pine-cone-hill-signature-ivory-bath-towel,,,,,,,Hand Towel - $26.00,,,,,PCH-SIVBS-02,4536.105137,shopify,4997,deny,manual,26,,TRUE,TRUE,'614099187919,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsivory4to516553.jpg?v=1603298075,lb,,,
pine-cone-hill-signature-ivory-bath-towel,,,,,,,Bath Towel - $50.00,,,,,PCH-SIVBS-03,4536.105137,shopify,4998,deny,manual,50,,TRUE,TRUE,'614099187926,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsivory4to516553.jpg?v=1603298075,lb,,,
pine-cone-hill-signature-ivory-bath-towel,,,,,,,Bath Mat - $60.00,,,,,PCH-SIVBS-04,4536.105137,shopify,4999,deny,manual,60,,TRUE,TRUE,'614099187940,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsivory4to516553.jpg?v=1603298075,lb,,,
pine-cone-hill-signature-ivory-bath-towel,,,,,,,Bath Sheet - $90.00,,,,,PCH-SIVBS-05,4536.105137,shopify,5000,deny,manual,90,,TRUE,TRUE,'614099189166,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsivory4to516553.jpg?v=1603298075,lb,,,
pine-cone-hill-signature-shale-bath-towel,Pine Cone Hill Signature Shale Bath Towel,Pine Cone Hill,Bedding & Bath,"Apothecary: Towels, Bedding & Bath: Bath and Hand Towels",TRUE,Select Size,Hand towel - $26.00,,,,,PCH-SSBT-01,4536.105137,shopify,5000,deny,manual,26,,TRUE,TRUE,'614099187964,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsshale4to516546.jpg?v=1603298074,1,Pine Cone Hill Signature Shale Bath Towel - Lavender Fields,FALSE,Pine Cone Hill Signature Shale Bath Towel,These bath towels from Pine Cone Hill are in a rich shale color that is a great neutral color for any bathroom dÃ ©cor. The soft and luxurious towels are available in a variety of sizes. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.,,,,SSHHT,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsshale4to516546.jpg?v=1603298074,lb,,,active
pine-cone-hill-signature-shale-bath-towel,,,,,,,Bath Towel - $50.00,,,,,PCH-SSBT-02,4536.105137,shopify,5000,deny,manual,50,,TRUE,TRUE,'614099187971,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsshale4to516546.jpg?v=1603298074,lb,,,
pine-cone-hill-signature-shale-bath-towel,,,,,,,Bath Mat - $60.00,,,,,PCH-SSBT-03,4536.105137,shopify,5000,deny,manual,60,,TRUE,TRUE,'614099187995,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsshale4to516546.jpg?v=1603298074,lb,,,
pine-cone-hill-signature-dove-grey-bath-towel,Pine Cone Hill Signature Dove Grey Bath Towel,Pine Cone Hill,Apothecary,"Apothecary: Towels, Bedding & Bath: Bath and Hand Towels",TRUE,Select Size,Washcloth - $16.00,,,,,PCH-SDGBT-01,4536.105137,shopify,5000,deny,manual,16,,TRUE,TRUE,'614099187803,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsgrey4to516545.jpg?v=1603298073,1,Pine Cone Hill Signature Dove Grey Bath Towel - Lavender Fields,FALSE,Pine Cone Hill Signature Grey Bath Towel,The soft and super absorbent bath towels from Pine Cone Hill are great as decorative or everyday use towels. With the neutral grey and availability in many sizes they are a win for both luxury and style. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.,,,,SDGWC,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsgrey4to516545.jpg?v=1603298073,lb,,,active
pine-cone-hill-signature-dove-grey-bath-towel,,,,,,,Hand Towel - $26.00,,,,,PCH-SDGBT-02,4536.105137,shopify,5000,deny,manual,26,,TRUE,TRUE,'614099187810,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsgrey4to516545.jpg?v=1603298073,lb,,,
pine-cone-hill-signature-dove-grey-bath-towel,,,,,,,Bath Towel - $50.00,,,,,PCH-SDGBT-03,4536.105137,shopify,5000,deny,manual,50,,TRUE,TRUE,'614099187827,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsgrey4to516545.jpg?v=1603298073,lb,,,
pine-cone-hill-signature-dove-grey-bath-towel,,,,,,,Bath Sheet - $90.00,,,,,PCH-SDGBT-04,4536.105137,shopify,5000,deny,manual,90,,TRUE,TRUE,'614099189104,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsgrey4to516545.jpg?v=1603298073,lb,,,
pine-cone-hill-signature-dove-grey-bath-towel,,,,,,,Bath Mat - $60.00,,,,,PCH-SDGBT-05,4536.105137,shopify,5000,deny,manual,60,,TRUE,TRUE,'614099187841,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelsgrey4to516545.jpg?v=1603298073,lb,,,
pine-cone-hill-signature-white-bath-towel,Pine Cone Hill Signature White Bath Towel,Pine Cone Hill,Shop Lifestyles,"Apothecary: Towels, Bedding & Bath: Bath and Hand Towels, Shop Lifestyles: Shabby Chic Lighting & Decor",TRUE,Select Size,Washcloth - $16.00,,,,,PCH-SWHBT-01,4536.105137,shopify,4998,deny,manual,16,,TRUE,TRUE,'614099188008,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelswhite4to516525.jpg?v=1603298071,1,Pine Cone Hill Signature White Bath Towel - Lavender Fields,FALSE,Pine Cone Hill Signature White Bath Towel,"Go ahead and reach for these soft, luxurious, super absorbent, and durable cotton bath towels year after year. These simple, but elegant towels are available in multiple sizes. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.",,,,SWHWC,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelswhite4to516525.jpg?v=1603298071,lb,,,active
pine-cone-hill-signature-white-bath-towel,,,,,,,Hand Towel - $26.00,,,,,PCH-SWHBT-02,4536.105137,shopify,4993,deny,manual,26,,TRUE,TRUE,'614099188015,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelswhite4to516525.jpg?v=1603298071,lb,,,
pine-cone-hill-signature-white-bath-towel,,,,,,,Bath Towel - $50.00,,,,,PCH-SWHBT-03,4536.105137,shopify,4995,deny,manual,50,,TRUE,TRUE,'614099188022,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelswhite4to516525.jpg?v=1603298071,lb,,,
pine-cone-hill-signature-white-bath-towel,,,,,,,Bath Sheet - $90.00,,,,,PCH-SWHBT-04,4536.105137,shopify,5000,deny,manual,90,,TRUE,TRUE,'614099189227,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelswhite4to516525.jpg?v=1603298071,lb,,,
pine-cone-hill-signature-white-bath-towel,,,,,,,Bath Mat - $60.00,,,,,PCH-SWHBT-05,4536.105137,shopify,5000,deny,manual,60,,TRUE,TRUE,'614099188046,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/towelswhite4to516525.jpg?v=1603298071,lb,,,
pine-cone-hill-laundered-linen-white-decorative-pillow,Pine Cone Hill Laundered Linen White Decorative Pillow,Pine Cone Hill,Bedding & Bath,"Bedding & Bath: Decorative Pillows, Bedding & Bath: Decorative Pillows-1",TRUE,Select Size,"20"" x 20"" - $122.00",,,,,PCH-LLWHDP-01,4536.105137,shopify,5000,deny,manual,122,,TRUE,TRUE,'614099198687,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/launderedlinenwhitecomposite4to518976.jpg?v=1603298070,1,Pine Cone Hill Laundered Linen White Decorative Pillow - Lavender Fields,FALSE,Pine Cone Hill Laundered Linen White Decorative Pillow,"Quite the take on decorative pillow by Pine Cone Hill. This linen pillow features some fringed ends for a luxurious look. The featherdown insert that is included makes this comfy, super-soft pillow a must have! Enjoy a Sunday afternoon with the beauty. Pine Cone Hill bedding and accessories always ship free at Lavender Fields.",,,,LLWHDP20,,,,,,,,,,https://cdn.shopify.com/s/files/1/0252/4105/9373/products/launderedlinenwhitecomposite4to518976.jpg?v=1603298070,lb,,,active
